Item,Transaction,Kuantitas
PIRING PARKIT BUNGA,2,1
CENTONG NASI SUPER,3,1
SENDOK/GARPU BATIK,4,1
TAPLAK MEJA MAKAN,1,1
PANCI KUAH 20 GSF,1,1
KERTAS KADO,2,1
TEMPAT PENSIL CAS 1002,1,1
KIPAS WELHOME BERDIRI 1681,2,1
BANTAL GULING CANON,1,1
KOMPOR NIKO 2 TUNGKU,1,1
TREMOS SOLARIS LION STAR,2,1
SETRIKA TD,3,1
TEKO SIUL HA4L,4,1
WAJAN WARNA GSF,5,1
SEROK TANGGUNG STENLIS,6,1
CLUNNY SET,7,1
SOVA,9,1
BASKOM BUNGA 10 SL,10,4
TALENAN KAYU BSR,11,2
TUDUNG SAJI SILVER,12,1
ceret plastik jago,13,1
HANGER KAWAT WARNA,14,2
RAK MINI DX,15,1
PEL PELAN VINODA,16,1
GAYUNG STANDAR,17,3
KERANJANG PAJERO POLOS,18,3
PISAU SET MURAH,19,1
SELANG REGULATOR GHC-4E,20,1
PAYUNG 16 JARI,21,2
BAK 23 HITAM,22,1
KERANJANG SAMPAH TANGGUNG PANDA,23,1
EMBER 22 SJP HITAM,24,1
BANGKU BAKSO HITAM TABITA,25,2
PANCI KUAH ENAMEL 20,26,1
SELIMUT DEWASA,1,1
KERANJANG THANOS,2,1
SELIMUT DEWASA,1,2
CRAYON SET 208,2,1
TIMBANGAN GSF 2OKG,1,1
MAGICOM VOTRE 1.2L,1,1
TISU NICE,2,2
CIMORY YOGURT STIK,3,4
SIKAT LANTAI GAGANG 2281,4,1
REGULATOR DESTEC PANDOM METER,1,1
PISAU SULTAN BESAR,1,1
PANCI KUAH ENAMEL 22 GSF,2,1
TEKO SET GELAS SEGOVIA,3,1
WAJAN GAGANG STENLIS  UK32,4,1
TOPRON,5,1
MINUMAN KOPI ABC,6,1
KERTAS KADO,7,3
REGULATOR DESTEC NON PANDOM,1,1
KIPAS TANGAN PORTABEL,1,1
GAGANG SUPERMOP,1,1
SUPERMOP BOLDE UNICRON,1,1
RAKET NYAMUK FAMILY HELPER,2,1
SUPERMOP BOLDE STENLIS,3,1
SENDOK/GARPU BATIK,1,1
MAGIC MOP,2,1
BOTOL 4W 820,1,2
KARPET SPONS MURAH,1,1
BANGKU  BAKSO WARNA,2,1
TREMOS SOLARIS LION STAR,3,1
KERANJANG PAJERO WARNA,4,1
SET TEMPAT MAKAN 4D 234,1,1
CELENGAN TRAIN SAVING BOX,1,2
MAINAN GALON JUMBO,2,1
BOTOL KACA 1985-1,1,5
BLENDER OMEGA NATIONAL,2,1
KOMPOR RINNAI 522CE,3,1
MAGICOM VOTRE 1.2L,4,1
SPATULA SET GSF 4507,1,1
FRYPAN SET TEFLON HITAM ISI 2,2,1
GELAS PLASTIK FAMILLY,3,1
BANGKU BAKSO HITAM TABITA,1,1
PEL PELAN VINODA,1,1
BOTOL RUSA TALI PANJANG,2,1
KURSI JATI,1,1
LEMARI GALVANIS 3P,1,1
TIKAR LIPAT MAHAMERU,1,1
BUCKET MILKTEA 12L,2,1
RAK COSMIC 4 SSN,3,1
BANTAL GULING CANON,4,1
DIPAN 160 MINIMALIS,5,1
SPRINGBED BIGLAND 160,6,1
STAN HANGER TOPI,1,1
BOTOL 4W 820,1,1
KIPAS DINDING WELHOME 1663E,1,1
MAINAN ANAK PAPAN TULIS SW991,2,1
MAINAN KITCHEN Lets play,3,1
TEROMPET,4,1
LEMARI ACTIV 3P,5,1
TEH FRESTEA,1,2
PRESTO HCM12L,1,1
BOTOL KACA DUS,1,3
BOTOL KACA KAKTUS,2,1
BOTOL 4W 820,3,2
BOX EZ 75,1,1
KAPSTOK 7 KAIT JUMBO,2,1
MASKER EARLOOP 3PLY,1,1
SIKAT CUCI BAJU,2,1
JEPITAN BAJU WISA,3,1
KARPET SPONS MURAH,4,1
BONEKA BARBIE GRC 001,1,1
MAGICOM COSMOS 3301,2,1
KERANJANG THANOS,3,1
CETAKAN TELUR,1,1
TEMPAT PENSIL CAS 3233,1,2
TIKAR LIPAT MAHAMERU,1,2
SIKAT WC OTSU,2,1
SARINGAN TEH KECIL,3,1
SARINGAN TEH TANGGUNG,4,1
HANDUK DEWASA,5,2
KORDEN SMOKRING,6,1
PISAU SULTAN BESAR,1,1
PRESTO HCML 8 L,2,1
SUPERMOP BOLDE UNICRON,3,1
PANCI GORENG SERBAGUNA GSF,4,1
MAWAR LAUNDRY REFILL,1,1
KOMPOR RINNAI 522A,1,1
PIRING PARKIT BUNGA,1,1
KORDEN SMOKRING,2,2
BATANG KORDEN 2M,3,1
BANGKU  BAKSO WARNA,4,2
LEMARI ANAK GALVANIS 3P,5,1
PERASAN JERUK IMPORT 4W 522,1,1
TEAPOT WARNA,1,3
PISAU SET GSF,2,1
BOTOL RUSA TALI PANJANG,3,2
WAJAN GAGANG ENAMEL,4,2
BOTOL KACA BONEKA,5,4
GELAS CANTEL JEMPOL,6,1
VALUE SET LAZIO,7,2
GELAS PLASTIK FAMILLY,8,2
KARPET JAGUAR JUMBO,1,4
KERANJANG SAMPAH 828,2,2
LEMARI TABITHA 4 SUSUN,1,2
KERANJANG SAMPAH 828,2,2
PANCI SUSU ENAMEL WARNA,3,1
ceret plastik jago,4,1
SENDOK/GARPU BATIK,1,2
SIKAT CUCI BAJU,2,1
TRUK  AK 05,1,1
GELAS CANTEL JEMPOL,2,1
KIPAS TANGAN PORTABEL,1,1
TIKAR ISTANA JUMBO,2,1
MAINAN PASIR SH 230,1,1
GIGITAN BAYI,2,1
WATER PUMP GALON,1,1
MAGICOM VOTRE 1.2L,2,1
SETRIKA COSMOS CIS 318 F,3,1
BOTOL KACA BONEKA,4,1
TREMOS INDOGLASS 1000ML,5,1
BOX 10 EZ,6,1
EMBER APP 24 HITAM,7,1
KAPSTOK 7 KAIT JUMBO,8,1
SIKAT BAJU IMPORT,9,1
MUG GELAS PLASTIK WARNA,10,1
EMBER 0.5 GALON MINI SHINPO,11,1
HANGER KAWAT STENLIS,12,1
TOPLES ODATE BUNGA,13,1
TEMPAT SABUN IMPORT,14,1
SENDOK/GARPU BATIK,15,1
KURSI JATI,1,1
PAPAN TULIS UK 50 BOLAK BALIK,2,1
MAINAN TELEPHONE DT 688,1,1
MINUMAN TEH KOTAK,2,1
REGULATOR PLUS SELANG MPU,1,1
BANTAL/GULING MAHKOTA MERAH,1,2
BANTAL GULING CANON,2,2
TAPLAK MEJA CAP MERAH MANIS,1,1
MAWAR LAUNDRY REFILL,2,1
SELIMUT VALLERY QUINCY,3,1
SELANG REGULATOR GHC-4E,1,1
KAPSTOK NAGAMAS 8 KAIT,2,2
BANGKU BAKSO HITAM TABITA,1,4
SAPU LIDI PRING BULAT,1,1
JAM DINDING VINODA JUMBO,1,1
BATU BATRAI DYNAMAX,2,1
SPRINGBED BIGLAND 160,1,1
BUSA BUSAWIT,2,1
LEMARI GALVANIS 3P,3,1
KARPET SPONS MURAH,4,1
BUSA BUSAWIT,1,1
LEMARI GALVANIS 3P,2,1
LEMARI TABITHA 4 SUSUN,1,1
LEMARI GALVANIS 3P,2,1
KOTAK MAKAN LIONSTAR,1,2
MUG GELAS PLASTIK WARNA,2,2
TEMPAT MAKAN GRACIA,3,2
KARPET GAMBAR BOLAK BALIK UK 120X180,1,1
POMPA GALON ELEKTRIK GSF,1,1
SETRIKA COSMOS 4110N,2,1
KAPSTOK GAMBAR 5M 307,3,2
PERETAN SERBAGUNA,4,1
TERMOS FLOWERS,5,1
SETRIKA COSMOS CIS 318 F,1,1
LEMARI 12 SUSUN SERBAGUNA ACTIV,1,1
"OILPOTS STAINLESS 1,3L",1,1
MEJA BELAJAR KECIL/LOKAL,1,1
BUSA BUSAWIT,1,1
HANGER WARNA NAGAKO,2,2
CLUNNY SET,3,1
SETRIKA COSMOS 318,1,1
TEMPAT SENDOK  FLO PJJ,1,1
EMBER APP 24 HITAM,2,1
RAK MINI DX,3,1
HANGER WARNA NAGAKO,4,2
SEROK TANGGUNG STENLIS,5,1
DINGKLIK LION STAR,6,1
BASKOM BUNGA 14 SL,7,1
CANGKIR LEPEK LUCKY,1,1
CANGKIR LEPEK 2 WARNA,2,1
TENDA 2 PINTU,3,1
KOMPOR RINNAI 522A,1,1
BALON NANO ECER,1,1
SELIMUT DEWASA,1,1
sabun cuci piring b-light,1,1
DINGKLIK LION STAR,1,2
PANCI SET 13PCS SUNGLASS,1,1
KIPAS KARAKTER WELHOME,2,1
TEKO SET GELAS SEGOVIA,3,1
LEMARI AKAKO LP2P ELITE SSN2,1,1
GELAS FRANKLIN,1,1
BOTOL RUSA TALI PANJANG,2,1
KERANJANG PAJERO POLOS,1,3
KARPET GAMBAR BOLAK BALIK UK 180X180,2,1
GAYUNG JUMBO,3,2
BUSA ROYAL 140x30,4,1
RAK COSMIC SSN 5,1,1
PANCI EAGLE 30,1,1
TONGKAT LAMPU/STIK LAMPU,1,1
KORDEN SMOKRING,1,1
BASKOM CANTIK UK 20,2,1
BALON NANO ECER,3,1
BANGKU BAKSO HITAM TABITA,4,1
CIMORY YOGURT STIK,5,1
BANTAL GULING CANON,1,1
CIMORY YOGURT STIK,2,1
JEMURAN POPOK 30 LION STAR,1,1
TONGKAT LAMPU/STIK LAMPU,1,1
BLENDER MIYAKO 151PF AP,1,1
HANDUK DEWASA,2,1
BANTAL CINTA,1,1
DIPAN 160 MINIMALIS,1,1
PISAU SERBAGUNA E077,1,1
GAYUNG STANDAR,1,1
KERANJANG SAMPAH FORTUNA,2,1
CIMORY SQUIZE,3,1
KASUR LANTAI PALEMBANG,4,1
GUNTING BESAR,5,1
GELAS TIFFANY,1,1
TREMOS ELEPHANT,2,1
BASKOM BUNGA 10 SL,3,1
TONGKAT LAMPU/STIK LAMPU,1,2
CIMORY BOTOL,1,1
PISAU DAPUR,1,1
PIRING PARKIT BUNGA,1,1
PANCI EAGLE 28,2,1
TAMPAH PLASTIK UK 50,1,1
BASKOM JERMAN 20 SILVER,2,1
TUDUNG SAJI ELCO,1,1
SPONS MANDI,2,1
LEMARI BILPIN AKAKO SSN 4,1,1
LEMARI TABITHA 4 SUSUN,2,1
SANDAL SWALLOW BSR,3,1
WAJAN STENLIS 30,4,1
MAINAN KGP 70 ISI 4,5,1
MAINAN MOBIL MONSTER MINI,1,1
RAK CHIKI/SNACK JUMBO,1,1
LEMARI PLASTIK FAWSLINE 3 SSN,1,1
CIMORY YOGURT STIK,2,1
JEMURAN JUMBO STENLIS,1,1
JEMURAN HANDUK GSF,1,1
RAK PIRING RPL 3 SSN,2,1
HUMIDIFIER NANO,3,1
TONGKAT LAMPU/STIK LAMPU,1,2
RAK PIRING EKONOMI BESAR,1,1
SELIMUT DEWASA,2,1
KAPSTOK TEMPEL NO,3,1
SPONS+SABUT CUCI PIRING,4,1
GELAS SEDOTAN PITA 4W936,1,2
PARUT SEBAGUNA,1,1
TIMBANGAN  DIGITAL GSF,1,1
MAINAN ANAK PAPAN TULIS SW991,2,1
SETRIKA NIKO,1,1
COOPER STAINLIS GSF,2,1
TREMOS SOLARIS LION STAR,3,1
KASUR LANTAI PALEMBANG,4,1
SET TEMPAT MAKAN 4D 234,1,1
PLAYMATE BAYI,1,1
BASKOM STENLIS 40CM,1,2
TEAPOT WARNA,1,1
WAJAN GAGANG ENAMEL,2,1
JAM DINDING VINODA,3,1
BATU BATRAI DYNAMAX,4,1
TREMOS LION STAR CORONA,1,1
SARINGAN TEH PLASTIK,1,1
KERANJANG THANOS,1,5
BOX EZ 95,2,1
EMBER 40L WARNA PAIL UKIR,1,1
SIKAT WC IMPORT,2,1
SETRIKA COSMOS 3120 N,1,1
HANDUK DEWASA,2,1
PISAU SULTAN,3,1
HAIR DRYER NOVA,4,1
MAINAN TRUK TTP 777,1,1
SALEP CINA AMBEIEN,1,1
SALEP CINA BSR,2,1
KARPET GAMBAR BOLAK BALIK UK 180X180,1,1
SPIN MOP SHENAR,1,1
CETAKAN MARTABAK 8 LUBANG GOLDENPANY,2,1
KERTAS KADO,3,1
KURSI SOFA 321,1,1
ASAHAN IMPORT 1L 509,1,2
SETRIKA NIKO,2,1
GELAS TIFFANY,3,1
PIRING LIST EMAS 9'',4,1
4B-415 T NASI,1,1
DOUBLE TAPE ISOLASI,1,1
TONGKAT LAMPU/STIK LAMPU,1,1
LATO LATO,2,1
PIRING LIST EMAS 9'',1,1
BANTAL CINTA,2,1
KURSI JATI,1,1
SOVA,2,1
CERMIN SIZE XXL,3,1
TEFLON MAXIM 24,4,1
DINGKLIK LION STAR,1,1
KARPET BENTOL,2,1
PENGKI CAPUCCINO,3,1
BOTOL RUSA TALI PANJANG,1,1
BOTOL KACA DUS,2,1
KOTAK MAKAN LIONSTAR,3,1
PENSIL 2B BIRU 1 PAK,4,2
KIPAS TANGAN PORTABEL,1,1
TREMOS INDOGLASS 750ML,2,1
SAPU TEPES,1,1
KORDEN SMOKRING,1,2
BATANG KORDEN 1M,2,1
BATANG KORDEN 2M,3,1
CRAYON PUTER PANJANG,4,1
SAPU DYNAMIC,1,1
VALUE SET LAZIO,2,1
CELENGAN SIZE L,3,1
JEPIT IKAN BESAR,1,1
KASUR BUSA LIPAT SOFFABED UK 80X180X8CM,1,1
CIMORY YOGURT STIK,1,1
SUPERMOP BOLDE UNICRON,1,1
SIKAT WC IMPORT,2,1
DINGKLIK KAYU BUNDAR,1,1
SAPU TEPES,2,1
KARPET GAMBAR BOLAK BALIK UK 180X180,1,1
KARPET GAMBAR BOLAK BALIK UK 120X180,2,1
BOTOL DOT 4D 128,1,1
SPON MANDI,2,1
TEMPAT MAKAN GRACIA,3,1
BONEKA BARBIE GRC 001,1,1
BUKU VISION ISI 58,2,1
TEMPAT PENSIL CAS 2218,3,1
SET TEMPAT MAKAN 4D 234,4,2
TEAPOT WARNA,5,1
PENA GEL MIKA HAPUS SATUAN,6,2
PENA GEL APPEL BASIC SATUAN,7,2
PISAU DAPUR,8,1
TALENAN KAYU BSR,9,1
KARPET SPONS MURAH,1,2
RAK PIRING RPL 3 SSN,1,1
HANDUK DEWASA,1,1
BOTOL MY BOTLE,1,2
TIMBANGAN GSF 2OKG,1,1
KARPET SPONS MURAH,2,1
CIMORY SQUIZE,3,1
CIMORY SQUIZE,1,1
sabun cuci piring b-light,2,1
KAOS KAKI SMA TELAPAK,3,1
BOTOL RUSA TALI PANJANG,1,1
PARUDAN KEJU,1,1
KERANJANG THANOS,2,1
BANGKU BAKSO HITAM TABITA,3,1
SUSU INDOMILK,1,1
SUPERMOP BOLDE STENLIS,1,1
GELAS JUS PORTO,2,1
pulpen kapsul,3,1
CIMORY YOGURT STIK,4,1
KURSI JATI,1,1
GEMBOR PLASTIK 7L,1,1
BATANG KORDEN 2M,1,2
KORDEN SMOKRING,2,4
TREMOS LION STAR CORONA,1,1
BASKOM CANTIK UK 12,2,1
TALENAN KAYU BSR,3,1
SPIN MOP SHENAR,1,1
RAK COSMIC SSN 5,1,1
JEMURAN HANDUK GSF,2,1
TREMOS SOLARIS LION STAR,3,1
RAK RSTK 4 SSN TABITHA,4,1
KIPAS TANGAN PORTABEL,5,1
KARPET JAGUAR JUMBO,6,1
TIKAR LIPAT MAHAMERU,7,1
KOMPOR HC 1 TUNGKU,8,1
KERANJANG PAJERO POLOS,1,2
SAPU TEPES,2,1
CIMORY SQUIZE,3,1
TIMBANGAN BADAN VINODA,1,1
SALEP CINA BSR,2,1
CRAYON SET 208,1,1
LEMARI GALVANIS 3P,1,1
TEMPAT MAKAN KANETA,1,3
TEMPAT MAKAN KANETA,1,2
PLAYMATE  EXCLUSIVE,1,1
pulpen kapsul,2,1
GANTUNGAN AL QURAN,3,1
PEMBATAS KERTAS,4,1
BOLA MAGIC,5,1
JEPITAN KUE HITAM,6,1
GELAS RT KEMBANG,1,1
LEMARI TABITHA 4 SUSUN,1,2
PEL PELAN GSF,1,1
BOTOL DOT 4D 128,2,1
GUNTING KUKU KECIL,3,1
TEFLON HCM 22CM,4,1
PRESTO HCML 8 L,1,1
REGULATOR PLUS SELANG MPU,2,1
KORDEN SMOKRING,3,2
GUNTING BESAR,4,1
BOTOL MY BOTLE,1,2
BATANG KORDEN 2M,1,1
SALEP CINA BSR,1,5
KESED MIE,1,2
KAOS KAKI BATIK CREM,2,1
KAOS KAKI TUMIT GAMBAR,3,1
SARINGAN TEH TANGGUNG,4,1
KERANJANG THANOS,1,1
KESED MIE,1,2
HANGER KAWAT WARNA,1,2
GAYUNG JUMBO,2,1
BUSA ROYAL 140x20,1,1
KIPAS TORNADO 3IN1 NEW VIVA,2,1
DOUBLE PAN HAPPY CALL,3,1
KIPAS TORNADO 3IN1 NEW VIVA,1,1
BALON NANO ECER,2,1
PANCI EAGLE 20 SARANGAN,3,1
RAK BUKU GSF,1,1
KARPET SPONS MURAH,1,1
GELAS PLASTIK FAMILLY,1,1
BASKOM JERMAN 20 SILVER,2,1
BASKOM JERMAN 16 SILVER,3,1
BASKOM BUNGA 10 SL,4,3
GAYUNG STANDAR,5,1
WAJAN UK 15,6,1
KERANJANG PAJERO POLOS,7,2
SUSU INDOMILK,8,2
CIMORY SQUIZE,9,1
TREMOS ELEPHANT,1,1
SPRINGBED BIGLAIN UK 180,1,1
SELIMUT KARAKTER ANAK,1,3
HANDUK DEWASA,2,2
SAJADAH GOKKUSAGI,3,1
BANTAL CINTA,4,3
KERANJANG PAJERO POLOS,5,3
WAJAN UK 15,6,1
PAYUNG 16 JARI,7,1
KASUR BUSA LIPAT SOFFABED UK 120X180X8CM,1,1
SENDOK/GARPU BATIK,2,3
SALEP CINA BSR,1,4
PERASAN JERUK IMPORT 4W 522,2,2
sabun cuci piring b-light,3,2
GELAS SWISS,4,1
ASAHAN IMPORT 1L 509,5,2
BOTOL HYDRO LIONSTAR,1,2
TEKO COR 24,1,1
RAK BUKU GSF,1,1
LEMARI TABITHA 4 SUSUN,1,1
PAPAN TULIS UK 50 BOLAK BALIK,1,1
TOPRON,1,2
WAJAN WARNA GSF,1,1
PANCI EAGLE 28,2,1
SPATULA SET GSF 4507,1,1
WAJAN WARNA GSF,2,1
PAYUNG 16 JARI,3,1
TAPLAK MEJA MAKAN,1,3
SPREI BONITA 180x200,2,1
SIKAT BAJU IMPORT,3,1
TOPLES KRUPUK 10L,4,1
HANDUK DEWASA,1,1
sabun cuci piring b-light,2,1
LEMARI TABITHA 4 SUSUN,1,1
LEMARI CORTEZ KACA,1,1
SPREI HOMEMADE 120,1,1
SPREI HOMEMADE 140,2,1
RICE BUCKET 17L,1,1
DISPENSER BERAS,1,1
HANDUK DEWASA,2,1
SINGLE HANGER BY SHENAR,3,1
KOMPOR HC 1 TUNGKU,1,1
PISAU SULTAN,2,1
BUCKET MILK TEA 10L,3,1
PEL PELAN VINODA,1,1
TIKAR LIPAT MAHAMERU,1,1
GELAS TIFFANY,2,1
KERANJANG THANOS,1,1
TAMPAH MURAH UK 40,2,1
SPRINGBED BIGLAND 140,1,1
BOX EZ 82,2,2
TONGKAT LAMPU/STIK LAMPU,3,1
SPREI HOME UK 160 & 180,1,1
BOTOL MY BOTLE,2,1
KOMPOR HCL 2 TUNGKU,1,1
REGULATOR PLUS SELANG MPU,2,1
MAGICOM MIYAKO 508,1,1
PANCI EAGLE 33,2,1
RAK MINI DX,1,1
PEL PELAN VINODA,1,1
CIMORY YOGURT STIK,2,1
BOTOL MY BOTLE,1,1
SPATULA SET GSF 4507,1,1
MAGICOM MIYAKO 528 SB,1,1
KAPSTOK TEMPEL NO,2,1
SPREI BONITA 180x200,1,1
KIPAS KARAKTER WELHOME,1,7
KERTAS KADO,2,14
MAGICOM COSMOS 3301,1,1
LEMARI TABITHA 4 SUSUN,1,1
KAPSTOK 7 KAIT JUMBO,1,1
SALEP CINA BSR,1,1
TOPRON,1,4
SET TEMPAT MAKAN 4D 234,1,1
KARPET BENTOL,2,1
MAINAN TRUK TTP 08,3,1
SALEP CINA BSR,1,1
REGULATOR PLUS SELANG MPU,1,1
SARINGAN SANTAN STENLIS,2,1
TIKAR LIPAT MAHAMERU,3,1
PENGHAPUS,4,1
PEMBATAS KERTAS,5,1
GAYUNG JUMBO,1,1
LEMARI PIRING BUNGKUS ALUMINIUM KACA KEMBANG,1,1
PISAU SULTAN,2,1
LEMARI ANAK GALVANIS 3P,1,1
KOMPOR TECSTAR 1TUNGKU,1,1
REGULATOR PLUS SELANG MPU,2,1
SIKAT BAJU IMPORT,3,1
COOPER AXLO,1,1
KERANJANG PAJERO POLOS,1,1
TEMPAT MAKAN KANETA,1,1
GELAS SEDOTAN PITA 4W936,2,1
RAK PIRING AIS,1,1
TEMPAT SABUN PASIFIK,2,1
KAPSTOK 7 KAIT JUMBO,1,1
BOTOL SEDOTAN 4W 936,2,2
TEMPAT MAKAN ENZONA TWIN LUNCHBOX,3,1
GELAS TIFFANY,1,1
BOTOL RUSA TALI PANJANG,1,1
TRUK  AK 05,2,1
TEMPAT MAKAN ENZONA TWIN LUNCHBOX,1,1
TEMPAT MAKAN BENTO SL,1,1
HANDUK DEWASA FELICITY,1,1
BOTOL RUSA TALI PANJANG,1,1
MAINAN TELEPHONE DUDUK BARBIE,2,1
SET TEMPAT MAKAN 4D 234,1,1
DIPAN 160 MINIMALIS,1,1
SAPU CLASIC VINODA,2,1
SET MEJA KURSI NAPOLLY,1,1
GELAS TIFFANY,1,2
BASKOM JUMBO GSF,1,2
PAPAN TULIS UK 50 BOLAK BALIK,2,1
JEMURAN MENARA SHENAR,1,1
SARUNG TANGAN BAYI,2,1
GENDONGAN DAMAR DEPAN BONEKA,1,1
KERANJANG SAMPAH TANGGUNG PANDA,1,1
PARUDAN KEJU,1,1
PEL PELAN GSF,1,1
KARPET BENTOL,1,1
BOX CB 55,1,1
PEL PELAN VINODA,1,1
SAPU DUK BINTANG,2,1
CENTONG NASI SUPER,1,1
GELAS RT KEMBANG,2,2
TEMPAT SENDOK  FLO PJJ,1,3
BANGKU BAKSO HITAM TABITA,1,3
TEMPAT SENDOK  FLO PJJ,2,1
MAINAN VESPA MINI MUSIK,1,1
BATU BATRAI DYNAMAX,2,1
BATRAI MAXWATT,3,2
KERANJANG PAJERO POLOS,1,2
SIKAT WC IMPORT,1,1
DIPAN 160 MINIMALIS,1,1
RAK RSTK 4 SSN TABITHA,1,1
GELAS CANTEL POLOS JUMBO,2,1
SAPU LIDI KAYU GEPENG,1,1
TUTUP GELAS STENLIS,1,1
GELAS SEDOTAN PITA 4W936,1,1
RAK KAMAR MANDI SUDUT,1,1
BUSA ROYAL 160X15CM,1,1
BONCENGAN ROTAN LILITAN SABUK,1,1
SPON MANDI,1,3
BUSA ROYAL 160x20,1,1
SALEP CINA BSR,1,1
CIMORY YOGURT STIK,2,1
MINUMAN POCARI SWEAT,1,1
TOPRON,1,2
BASKOM JUMBO GSF,2,5
TREMOS INDOGLASS 500ML,1,1
TAS PERALATAN KM,1,1
TREMOS LION STAR CORONA,1,1
RAK MINI DX,1,1
KAOS KAKI SMP HITAM PUTIH 2,2,1
BLENDER OMEGA NATIONAL,1,1
MANGKOK CANTIK SOVENIR,1,200
HANDUK DEWASA FELICITY,1,2
KARPET METERAN,1,8
DORONGAN AIR VINODA,2,1
TEFLON MAXIM 24,1,1
PANCI KUAH ENAMEL 20,2,1
KAOS KAKI JR SAMSUNG,1,1
KAOS KAKI JR SAMSUNG,1,1
TIKAR LIPAT MAHAMERU,1,2
SENDOK POLKADOT,2,1
RACUN TIKUS,3,2
GELAS RT KEMBANG,1,4
MANGKOK 2 WARNA,1,2
GELAS SWISS,2,1
PIRING LIST EMAS 9'',3,1
CETAKAN MAWAR,1,2
KAOS KAKI SMA TELAPAK,2,1
TEKO SET GELAS SEGOVIA,1,1
TEKO SIUL MASPION 26,1,1
SEPEDA SAPI,2,1
MAINAN KITCHEN Lets play,3,1
SARUNG BANTAL/GULING HOMEMADE,1,4
SIKAT WC IMPORT,1,1
RANTANG JAGO STENLIS,1,1
RAK BUKU GSF,1,1
PANCI KUAH ENAMEL 22 GSF,2,1
RAK COSMIC SSN 5,1,1
SPREI MY LOVE 180 30CM,1,1
LEMARI GALVANIS 3P JUMBO,1,1
RAK PIRING EKONOMI BESAR,1,1
BAK HITAM 28 SJP,1,1
SENDOK GARPU 4D 222,2,1
HANDUK DEWASA,3,1
KESED JAMBUL WIRU,4,1
MUG GELAS PLASTIK WARNA,5,1
PENUTUP MAKANAN SILICONE,1,2
CRAYON SET 208,1,1
MEJA SETRIKA DUDUK,2,1
SALEP CINA BSR,1,2
GELAS SEDOTAN PITA 4W 938,1,1
PANCI KUAH ENAMEL 20,2,1
SENDOK/GARPU BATIK,1,1
TEAPOT WARNA,1,1
PEMBATAS KERTAS,2,1
PENSIL 2B MONTANA,3,1
TEKO SET HAWAII,1,1
CANGKIR LEPEK ROSE,2,1
BOTOL MY BOTLE,3,1
MAINAN BEBEK INDUK N 3 ANAK,4,1
PANCI SUSU ENAMEL WARNA,1,1
SARUNG BANTAL/GULING HOMEMADE,2,8
BOX EZ 75,1,1
RAK COSMIC SSN 5,1,2
TREMOS LION STAR CORONA,1,1
MEJA SETRIKA BERDIRI,1,1
JEMURAN POPOK 30  HOKIESTAR,1,1
HANDUK DEWASA,2,1
RAK VENUS BY SHENAR,3,1
GAYUNG STANDAR,4,2
LEMARI LS2P KACA,5,1
BASKOM JUMBO GSF,6,1
SENDOK POLKADOT,7,3
TIKAR LIPAT MAHAMERU,1,1
BANTAL GULING CANON,2,1
TREMOS LION STAR CORONA,3,1
LEMARI ROTAN 6 LACI,1,1
LEMARI FAWSLINE 3 SUSUN,1,1
MEJA SETRIKA BERDIRI,2,1
SPIN MOP SHENAR,3,1
CANGKIR LEPEK ROSE,1,70
KORDEN SMOKRING,1,1
GELAS SEDOTAN PITA 4W936,2,2
PENA GEL APPEL BASIC SATUAN,3,1
PEMBATAS KERTAS,4,1
TOPRON,1,1
MAINAN MAJICBALL Y6 39 LAMPU,1,1
HANDUK DEWASA FELICITY,2,1
JEPITAN BAJU WISA,3,1
SUSU INDOMILK,4,1
MINUMAN TEH PUCUK,1,1
TEH FRESTEA,2,1
TISU NICE,3,1
BOTOL TAKUMA,1,1
SALEP CINA BSR,2,1
PAYUNG PELANGI DAGANG,1,1
BANGKU  BAKSO WARNA,1,1
BUCKET MILK TEA 10L,1,1
HANDUK DEWASA,1,5
COOPER AXLO,2,1
KAPSTOK WARNA,1,1
TIMBANGAN BADAN GSF 2125,2,1
KERANJANG PAJERO POLOS,1,1
RAK COSMIC SSN 5,1,1
HANGER WARNA NAGAKO,2,2
KERANJANG PAJERO POLOS,3,1
EMBER 0.5 GALON MINI SHINPO,1,1
LEMARI T3S2 SUSUN 2 TABITHA,1,1
JAM DINDING VINODA,1,1
ESKAN JUMBO,2,1
SOLED STENLIS,3,1
TEMPAT DONAT WARNA,4,1
SOLED KAYU,5,1
NAMPAN 3 SL,6,1
WAJAN GAGANG ENAMEL,7,1
PAPAN TULIS UK 50 BOLAK BALIK,1,1
RAK COSMIC SSN 5,1,1
HANGER KAWAT WARNA,2,1
KAPSTOK WARNA,3,1
KAPSTOK NAGAMAS 8 KAIT,4,1
ALAS SETRIKA,1,1
SARINGAN SANTAN 24,1,1
TEH GELAS,1,1
REGULATOR DESTEC NON PANDOM,1,1
DOUBLE TAPE ISOLASI,2,2
JEPITAN BAJU WISA,3,1
EMBER APP 24 HITAM,4,1
PEMBERSIH TELINGA,1,4
PANCI EAGLE 24,1,1
SARINGAN TEH KECIL,2,1
BATANG KORDEN 1M,1,1
KORDEN SMOKRING,2,1
TREMOS ELEPHANT,1,1
PAPAN TULIS UK 40 BOLAK BALIK,1,1
TIMBANGAN KUE GSF DIGITAL 4505,1,1
TREMOS LION STAR CORONA,1,1
MEJA SETRIKA DUDUK,1,1
RAK PIRING RPK 3 SSN,2,1
